"playerID","feature_batting_average","feature_rbi","feature_homeruns","feature_stolen_bases","feature_runs_scored","feature_ERA","feature_saves","feature_strikeouts","feature_wins","feature_WHIP","feature_putouts","feature_assists","feature_doubleplays","feature_allstar_appearences","feature_awards","feature_salary","classification"
"wallabo01","0.2679","1121","34","201","1057","3.1550000309944153","1","120","24","1.5547","4918","7465","722",\N,"2",\N,"Y"
"colliji01","0.2942","983","65","194","1055",\N,\N,\N,\N,\N,"2434","3734","229",\N,\N,\N,"Y"
"davisha01","0.2767","951","75","285","1001",\N,\N,\N,\N,\N,"15866","1020","686",\N,\N,\N,"N"
"bergema01","0.2653","176","10","24","180",\N,\N,\N,\N,\N,"1330","334","20",\N,\N,\N,"N"
"crigelo01","0.2214","342","11","58","337",\N,\N,\N,\N,\N,"4456","1348","110",\N,"1",\N,"N"
"frasech01","0.1786","96","3","19","134","3.455333360036214","6","1098","175","1.4279","372","949","31",\N,\N,\N,"N"
"jonesfi01","0.2846","631","21","359","1180",\N,\N,\N,\N,\N,"3584","228","70",\N,\N,\N,"N"
"lajoina01","0.3381","1599","83","380","1504",\N,\N,\N,\N,\N,"8520","6686","1211",\N,"5",\N,"Y"
"seymocy01","0.3032","799","52","222","737","5.4116666714350385","1","584","61","1.5607","2951","533","69",\N,\N,\N,"N"
"bresnro01","0.2794","530","26","212","682","3.3166666825612388","0","15","4","1.6490","5138","1416","138",\N,"5",\N,"Y"
"dunnja01","0.2448","164","1","55","197","6.146666606267293","3","171","64","1.4406","574","910","72",\N,\N,\N,"N"
"ritchcl01","0.2734","673","18","155","708",\N,\N,\N,\N,\N,"3827","4953","618",\N,\N,\N,"N"
"schreos01","0.2712","338","9","52","304",\N,\N,\N,\N,\N,"5270","995","103",\N,\N,\N,"N"
"sheckji01","0.2740","813","56","465","1296",\N,\N,\N,\N,\N,"4242","371","86",\N,\N,\N,"N"
"wadderu01","0.1614","83","4","6","61","2.9014285802841187","5","2316","193","1.1019","176","740","17",\N,"2",\N,"Y"
"wagneho01","0.3274","1732","101","722","1736","0","0","6","0","1.5600","7930","6781","963",\N,"12",\N,"Y"
"altroni01","0.1764","27","2","5","52","4.428235285422382","7","425","83","1.1380","181","610","23",\N,\N,\N,"N"
"chancfr01","0.2963","596","20","401","797",\N,\N,\N,\N,\N,"10540","818","486",\N,"2",\N,"Y"
"dinnebi01","0.1916","60","1","29","99","3.173076941416814","7","1127","170","1.2314","160","800","19",\N,\N,\N,"N"
"donovbi01","0.1928","93","7","36","142","2.8272222214274936","8","1552","186","1.2447","385","684","29",\N,"1",\N,"N"
"elberki01","0.2708","535","10","213","647",\N,\N,\N,\N,\N,"2681","3774","403",\N,\N,\N,"N"
"flickel01","0.3130","756","48","330","950",\N,\N,\N,\N,\N,"2406","247","54",\N,\N,\N,"Y"
"leachto01","0.2693","810","63","361","1355",\N,\N,\N,\N,\N,"4008","2460","168",\N,"3",\N,"N"
"leevesa01","0.1843","78","2","4","90","2.4761538413854747","13","847","194","1.1411","84","659","11",\N,\N,\N,"N"
"steinha01","0.2673","762","27","194","758",\N,\N,\N,\N,\N,"2427","3465","267",\N,\N,\N,"N"
"beaumgi01","0.3108","617","39","254","955",\N,\N,\N,\N,\N,"2860","168","53",\N,\N,\N,"N"
"bradlbi01","0.2709","552","33","181","754","0","0","0","0","4.0000","1985","3062","197",\N,\N,\N,"N"
"chesbja01","0.1967","82","5","5","85","3.1983333925406137","5","1265","198","1.1503","103","836","28",\N,\N,\N,"Y"
"crawfsa01","0.3094","1525","97","366","1391",\N,\N,\N,\N,\N,"5102","359","117",\N,"5",\N,"Y"
"donlimi01","0.3326","543","51","213","669","3.815000057220459","0","6","0","1.8367","2416","165","60",\N,"3",\N,"N"
"hahnno01","0.1765","52","2","7","65","2.709999978542328","0","917","130","1.1319","109","447","16",\N,\N,\N,"N"
"mcginjo01","0.1935","90","0","26","109","2.6609091000123457","24","1068","246","1.1879","218","930","25",\N,\N,\N,"Y"
"phillde01","0.1888","90","3","4","96","3.583076917208158","12","929","189","1.1051","97","624","17",\N,\N,\N,"N"
"sullibi03","0.2131","378","21","98","363",\N,\N,\N,\N,\N,"4810","1322","117",\N,"2",\N,"N"
"klingjo01","0.2714","513","20","123","474",\N,\N,\N,\N,\N,"5571","1562","131",\N,"4",\N,"N"
"mathech01","0.2150","165","7","20","151","2.6488888594839306","28","2502","373","1.0588","313","1506","44",\N,"15",\N,"Y"
"murphda02","0.2895","702","44","193","705",\N,\N,\N,\N,\N,"2521","2407","236",\N,\N,\N,"N"
"conrowi01","0.2484","452","22","262","605",\N,\N,\N,\N,\N,"2432","2534","207",\N,\N,\N,"N"
"jordati01","0.2614","232","32","48","220",\N,\N,\N,\N,\N,"5134","228","208",\N,\N,\N,"N"
"mcleala01","0.2622","298","6","20","183",\N,\N,\N,\N,\N,"3346","915","119",\N,\N,\N,"N"
"moranpa01","0.2346","262","18","55","198",\N,\N,\N,\N,\N,"3604","1093","84",\N,\N,\N,"N"
"planked01","0.2060","122","3","13","130","2.3411764537586883","23","2246","326","1.1189","229","1108","37",\N,"4",\N,"Y"
"schaege01","0.2569","308","9","201","497","27","0","0","0","3.0000","3276","2327","316",\N,\N,\N,"N"
"turnete01","0.2532","528","8","256","699",\N,\N,\N,\N,\N,"2589","4473","446",\N,\N,\N,"N"
"coaklan01","0.1170","6","0","1","14","4.353000020980835","3","428","58","1.2449","45","260","5",\N,\N,\N,"N"
"dooinre01","0.2400","344","10","133","333",\N,\N,\N,\N,\N,"5535","1597","123",\N,"2",\N,"N"
"eversjo01","0.2703","538","12","324","919",\N,\N,\N,\N,\N,"3806","5215","692",\N,"7",\N,"Y"
"jossad01","0.1444","51","1","10","46","1.9155555698606703","5","920","160","0.9678","185","848","24",\N,"1",\N,"Y"
"tinkejo01","0.2622","782","31","336","774",\N,\N,\N,\N,\N,"3816","5943","671",\N,\N,\N,"Y"
"bendech01","0.2119","116","6","20","102","3.4443749859929085","34","1711","212","1.1127","237","814","27",\N,"3",\N,"Y"
"brownmo01","0.2056","74","2","8","93","2.3700000047683716","49","1375","239","1.0658","173","843","43",\N,"4",\N,"Y"
"falkecy01","0.1518","47","1","7","48","2.8499999897820607","8","1164","130","1.2220","100","727","26",\N,"1",\N,"N"
"loberha01","0.2744","482","32","316","640",\N,\N,\N,\N,\N,"1775","2192","159",\N,"2",\N,"N"
"stahlja01","0.2610","437","31","178","405",\N,\N,\N,\N,\N,"8731","507","332",\N,\N,\N,"N"
"archeji01","0.2494","296","16","36","246",\N,\N,\N,\N,\N,"3861","1012","112",\N,"9",\N,"N"
"camniho01","0.1359","32","1","1","42","2.989166667064031","15","915","133","1.2027","63","486","8",\N,"1",\N,"N"
"huggimi01","0.2652","318","9","324","948",\N,\N,\N,\N,\N,"3450","4725","597",\N,\N,\N,"Y"
"mageesh01","0.2915","1176","83","441","1112",\N,\N,\N,\N,\N,"5135","433","115",\N,"4",\N,"N"
"olearch01","0.2262","213","3","74","317",\N,\N,\N,\N,\N,"2102","2764","253",\N,\N,\N,"N"
"raymobu01","0.1597","14","0","1","12","2.7266666293144226","2","401","45","1.1771","37","279","8",\N,\N,\N,"N"
"schulfr01","0.2703","792","92","233","906",\N,\N,\N,\N,\N,"2689","194","41",\N,"4",\N,"N"
"streega01","0.2079","105","2","17","98",\N,\N,\N,\N,\N,"2391","744","55",\N,"1",\N,"N"
"walshed01","0.1930","68","3","14","93","2.117857141154153","34","1736","195","0.9996","237","1208","32",\N,"8",\N,"Y"
"chaseha01","0.2910","941","57","363","980","0","0","0","0","0.0000","18346","1131","945",\N,"9",\N,"N"
"cobbty01","0.3664","1937","117","892","2246","2.25","1","0","0","1.6000","6507","410","113",\N,"31",\N,"Y"
"granted01","0.2493","277","5","153","399",\N,\N,\N,\N,\N,"1187","1780","139",\N,\N,\N,"N"
"hinchbi01","0.2606","369","20","85","364",\N,\N,\N,\N,\N,"1900","333","67",\N,\N,\N,"N"
"knabeot01","0.2468","365","8","143","572",\N,\N,\N,\N,\N,"2755","3595","485",\N,\N,\N,"N"
"adamsba01","0.2120","75","3","1","79","3.7336842009895728","15","1036","194","1.0920","58","648","17",\N,"2",\N,"N"
"carribi02","0.2569","235","6","37","194",\N,\N,\N,\N,\N,"3093","863","74",\N,"3",\N,"N"
"collied01","0.3332","1300","47","744","1821",\N,\N,\N,\N,\N,"6621","7716","1223",\N,"29",\N,"Y"
"coombja01","0.2351","100","4","21","123","3.491428562573024","8","1052","158","1.2392","258","516","25",\N,"3",\N,"N"
"murrare01","0.2700","579","37","321","555",\N,\N,\N,\N,\N,"1994","190","30",\N,\N,\N,"N"
"thomair01","0.2419","155","3","20","124",\N,\N,\N,\N,\N,"2136","578","43",\N,"3",\N,"N"
"doylela01","0.2899","793","74","298","960",\N,\N,\N,\N,\N,"3635","4655","694",\N,"3",\N,"N"
"johnswa01","0.2354","255","24","13","241","2.348095241047087","34","3509","417","1.0611","292","1352","72",\N,"33",\N,"Y"
"milancl01","0.2854","617","17","495","1004",\N,\N,\N,\N,\N,"4095","294","58",\N,\N,\N,"N"
"paskedo01","0.2681","577","42","293","868",\N,\N,\N,\N,\N,"3851","257","59",\N,"1",\N,"N"
"ruckena01","0.1950","44","1","2","44","2.425","14","1217","134","1.1746","55","625","18",\N,"7",\N,"N"
"speaktr01","0.3447","1529","117","432","1882","9","0","0","0","2.0000","6935","462","159",\N,"27",\N,"Y"
"sweenbi02","0.2719","389","11","172","442",\N,\N,\N,\N,\N,"2357","2791","341",\N,\N,\N,"N"
"bakerfr01","0.3072","987","96","235","887",\N,\N,\N,\N,\N,"2154","3155","259",\N,"7",\N,"Y"
"barryja01","0.2434","429","10","153","532",\N,\N,\N,\N,\N,"2226","3590","445",\N,"2",\N,"N"
"bushdo01","0.2502","436","9","404","1280",\N,\N,\N,\N,\N,"4119","6286","597",\N,"4",\N,"N"
"cranddo01","0.2852","126","9","9","109","5.069090908223933","25","606","102","1.2394","195","609","29",\N,\N,\N,"N"
"cravaga01","0.2870","719","119","89","575",\N,\N,\N,\N,\N,"1681","176","28",\N,"2",\N,"N"
"herzobu01","0.2593","445","20","312","705",\N,\N,\N,\N,\N,"2804","3949","508",\N,"2",\N,"N"
"jacksjo01","0.3558","785","54","202","873",\N,\N,\N,\N,\N,"2646","198","48",\N,"11",\N,"N"
"marquru01","0.1789","64","1","6","63","3.3931578899684705","19","1593","201","1.2372","63","697","27",\N,"1",\N,"Y"
"woodjo02","0.2833","325","23","23","266","3.8654545437205923","11","989","117","1.0854","911","518","30",\N,"3",\N,"N"
"austiji01","0.2465","390","13","244","661",\N,\N,\N,\N,\N,"2260","3239","256",\N,\N,\N,"N"
"fletcar01","0.2768","675","32","159","684",\N,\N,\N,\N,\N,"2917","5254","625",\N,\N,\N,"N"
"hoopeha01","0.2807","817","75","375","1429","0","0","0","0","1.5000","3981","344","81",\N,"1",\N,"Y"
"mcinnst01","0.3075","1063","20","172","872",\N,\N,\N,\N,\N,"20120","1409","1328",\N,"5",\N,"N"
"milledo02","0.2629","715","32","177","711",\N,\N,\N,\N,\N,"9170","2769","786",\N,\N,\N,"N"
"quinnja01","0.1838","113","8","5","90","3.377083341280619","57","1329","247","1.3004","144","1240","40",\N,\N,\N,"N"
"wheatza01","0.3167","1248","132","205","1289",\N,\N,\N,\N,\N,"4996","232","54",\N,"11",\N,"Y"
"yerkest02","0.2681","254","6","54","307",\N,\N,\N,\N,\N,"1353","1884","216",\N,\N,\N,"N"
"careyma01","0.2846","800","70","738","1545",\N,\N,\N,\N,\N,"6363","339","86",\N,"5",\N,"Y"
"collish01","0.2640","709","22","225","747",\N,\N,\N,\N,\N,"5959","418","231",\N,\N,\N,"N"
"daubeja01","0.3031","722","56","251","1117",\N,\N,\N,\N,\N,"19634","1128","1199",\N,"13",\N,"N"
"fosteed02","0.2636","451","6","195","732",\N,\N,\N,\N,\N,"1845","3174","316",\N,\N,\N,"N"
"gowdyha01","0.2698","322","21","59","270",\N,\N,\N,\N,\N,"3577","1024","110",\N,"1",\N,"N"
"lewisdu01","0.2837","793","38","113","612","18","0","1","0","3.0000","2657","210","40",\N,\N,\N,"N"
"peckiro01","0.2594","740","48","205","1006",\N,\N,\N,\N,\N,"3930","6338","952",\N,"4",\N,"N"
"rudoldi01","0.1877","56","2","9","46","3.636153844686655","8","786","121","1.1581","79","624","19",\N,\N,\N,"N"
"alexape01","0.2088","163","11","3","154","2.9723809900737943","32","2198","373","1.1212","189","1419","50",\N,"21",\N,"Y"
"bodiepi01","0.2755","516","43","83","393",\N,\N,\N,\N,\N,"1933","179","38",\N,\N,\N,"N"
"burnsge01","0.2868","611","41","383","1188",\N,\N,\N,\N,\N,"3918","198","42",\N,"4",\N,"N"
"oneilst01","0.2626","537","13","30","448",\N,\N,\N,\N,\N,"5968","1698","194",\N,"9",\N,"N"
"perduhu01","0.1400","10","0","0","20","4.148333350817363","7","317","51","1.3459","22","175","5",\N,\N,\N,"N"
"severha01","0.2887","539","17","35","408",\N,\N,\N,\N,\N,"4714","1115","102",\N,\N,\N,"N"
"smithsh01","0.2327","60","6","4","59","7.021999986966451","21","428","114","1.3027","92","686","27",\N,\N,\N,"N"
"toneyfr01","0.1586","47","3","3","40","3.11000002347506","12","718","139","1.1877","57","555","14",\N,\N,\N,"N"
"bushjo01","0.2526","137","7","4","128","4.736315789975618","20","1319","195","1.3782","213","839","50",\N,"2",\N,"N"
"chapmra01","0.2782","364","17","233","671",\N,\N,\N,\N,\N,"2358","3182","367",\N,"3",\N,"N"
"coopewi01","0.2388","106","6","12","111","3.435000002384186","14","1252","216","1.2264","102","785","27",\N,"5",\N,"N"
"covelst01","0.1588","81","1","0","70","3.1357142499514987","21","981","215","1.2515","174","851","45",\N,"3",\N,"Y"
"doakbi01","0.1271","30","1","0","40","3.660588222391465","16","1014","169","1.2675","103","934","33",\N,\N,\N,"N"
"gonzami01","0.2534","263","13","52","283",\N,\N,\N,\N,\N,"3626","871","133",\N,\N,\N,"N"
"grohhe01","0.2921","566","26","180","918",\N,\N,\N,\N,\N,"2172","3568","408",\N,"8",\N,"N"
"maranra01","0.2585","884","28","291","1255",\N,\N,\N,\N,\N,"6413","8967","1495",\N,"7",\N,"Y"
"pennohe01","0.1911","103","4","1","108","4.056086996327275","32","1227","240","1.3484","101","824","45",\N,"5",\N,"Y"
"rixeyep01","0.1912","111","3","2","95","3.2376190537498113","14","1350","266","1.2715","131","1195","56",\N,"4",\N,"Y"
"roberda01","0.2869","364","47","94","366",\N,\N,\N,\N,\N,"1260","70","14",\N,"1",\N,"N"
"schalra01","0.2535","594","11","177","579",\N,\N,\N,\N,\N,"7168","1811","226",\N,"5",\N,"Y"
"stengca01","0.2843","535","60","131","575",\N,\N,\N,\N,\N,"2171","147","35",\N,\N,\N,"Y"
"veachbo01","0.3099","1166","64","195","953","4.5","1","0","0","2.0000","3754","207","42",\N,\N,\N,"N"
"willicy01","0.2922","1005","251","115","1024",\N,\N,\N,\N,\N,"4180","226","40",\N,"3",\N,"N"
"hargrbu01","0.3103","376","29","29","314",\N,\N,\N,\N,\N,"2420","493","46",\N,\N,\N,"N"
"pippwa01","0.2807","998","90","125","974",\N,\N,\N,\N,\N,"18779","1152","1290",\N,"1",\N,"N"
"roushed01","0.3227","981","68","268","1099",\N,\N,\N,\N,\N,"4683","230","49",\N,"14",\N,"Y"
"schanwa01","0.2838","710","59","121","769",\N,\N,\N,\N,\N,"5622","1565","163",\N,"3",\N,"N"
"southbi01","0.2973","561","52","138","661",\N,\N,\N,\N,\N,"2445","131","33",\N,\N,\N,"Y"
"cruiswa01","0.2775","272","30","49","293",\N,\N,\N,\N,\N,"1314","58","19",\N,\N,\N,"N"
"faberre01","0.1340","70","3","7","98","3.2250000059604647","28","1471","254","1.3015","130","1108","33",\N,"2",\N,"Y"
"heilmha01","0.3416","1539","183","113","1291",\N,\N,\N,\N,\N,"7199","503","253",\N,"2",\N,"Y"
"jonessa01","0.1971","99","6","7","151","3.8336364139210093","31","1223","229","1.4113","197","874","48",\N,\N,\N,"N"
"luquedo01","0.2272","90","5","7","96","3.2595000326633454","28","1130","194","1.2884","188","787","36",\N,"2",\N,"N"
"oeschjo01","0.1653","41","0","0","34","3.9739999612172445","8","535","82","1.4230","64","447","19",\N,\N,\N,"N"
"ruthba01","0.3421","2217","714","123","2174","3.6800000190734865","4","488","94","1.1586","4787","569","86","0","33",\N,"Y"
"scottev01","0.2493","551","20","69","552",\N,\N,\N,\N,\N,"3353","5060","711",\N,"2",\N,"N"
"wambsbi01","0.2595","520","7","140","710",\N,\N,\N,\N,\N,"3420","4269","684",\N,\N,\N,"N"
"bancrda01","0.2790","591","32","145","1048",\N,\N,\N,\N,\N,"4673","6604","1027",\N,"8",\N,"Y"
"cadorle01","0.2081","45","5","2","28","4.813636302947998","3","445","68","1.2423","57","292","12",\N,\N,\N,"N"
"ehmkeho01","0.2081","73","0","5","71","4.3056249767541885","14","1030","166","1.3880","143","853","35",\N,"1",\N,"N"
"hornsro01","0.3585","1584","301","135","1579",\N,\N,\N,\N,\N,"4495","6842","1127",\N,"27",\N,"Y"
"judgejo01","0.2978","1034","71","213","1184",\N,\N,\N,\N,\N,"19265","1301","1500",\N,"1",\N,"N"
"kellyge01","0.2967","1020","148","65","819","0","0","2","1","1.0000","14690","1376","1197",\N,"5",\N,"Y"
"maysca01","0.2682","110","5","1","113","3.1425000056624413","31","862","207","1.2068","174","1138","56",\N,"3",\N,"N"
"meadole01","0.1799","75","5","0","80","4.762352985494277","7","1063","188","1.3402","84","850","39",\N,\N,\N,"N"
"nehfar01","0.2098","76","8","7","90","3.641666683885786","13","844","184","1.2391","144","749","48",\N,"1",\N,"N"
"ofarrbo01","0.2731","549","51","35","517",\N,\N,\N,\N,\N,"4295","980","101",\N,"4",\N,"N"
"perkicy01","0.2589","409","30","18","329",\N,\N,\N,\N,\N,"3828","1057","103",\N,"1",\N,"N"
"ricesa01","0.3223","1078","34","351","1514","2.475000023841858","0","12","1","1.2712","4775","291","68",\N,"1",\N,"Y"
"ruelmu01","0.2751","534","4","61","494",\N,\N,\N,\N,\N,"5368","1138","137",\N,"4",\N,"N"
"sislege01","0.3401","1175","102","375","1284","1.189999989100865","3","63","5","1.2883","18914","1573","1472",\N,"16",\N,"Y"
"vanceda01","0.1504","75","7","1","68","4.659444464577569","11","2045","197","1.2300","126","570","29",\N,"11",\N,"Y"
"willike01","0.3192","913","196","154","860",\N,\N,\N,\N,\N,"2956","167","41",\N,\N,\N,"N"
"bigbeca01","0.2875","324","17","182","629",\N,\N,\N,\N,\N,"2375","241","47",\N,"2",\N,"N"
"grimebu01","0.2476","168","2","15","157","3.9530434815779976","18","1512","270","1.3653","225","1252","74",\N,"11",\N,"Y"
"grimmch01","0.2904","1078","79","57","908",\N,\N,\N,\N,\N,"20722","1217","1733",\N,"2",\N,"N"
"milleha01","0.3225","205","38","10","164",\N,\N,\N,\N,\N,"575","34","8",\N,\N,\N,"N"
"scottja01","0.2750","73","5","1","67","4.613076971127437","19","657","103","1.3567","63","399","15",\N,\N,\N,"N"
"shockur01","0.2093","70","1","1","89","2.803076909138606","25","983","187","1.2552","155","599","22",\N,"4",\N,"N"
"wittwh01","0.2865","302","18","78","632",\N,\N,\N,\N,\N,"2256","1041","140",\N,\N,\N,"N"
"duganjo01","0.2802","571","42","37","665",\N,\N,\N,\N,\N,"1906","3007","338",\N,"5",\N,"N"
"ringji01","0.1469","57","4","2","59","4.299999992052714","11","835","118","1.4858","78","659","30",\N,\N,\N,"N"
"youngro01","0.3222","592","42","153","812",\N,\N,\N,\N,\N,"2171","207","48",\N,"5",\N,"Y"
"dykesji01","0.2804","1071","108","70","1108","4.5","1","0","0","1.5000","4901","5139","731","0","1",\N,"N"
"haineje01","0.1859","79","3","2","76","3.639473689229865","10","981","210","1.3498","108","651","32",\N,"2",\N,"Y"
"hoytwa01","0.1981","100","0","0","96","3.770400018692017","52","1206","237","1.3396","153","842","41",\N,"3",\N,"Y"
"mostijo01","0.3005","376","23","176","618",\N,\N,\N,\N,\N,"2588","137","31",\N,"3",\N,"N"
"sherdbi01","0.2229","86","9","2","96","3.621764701955459","26","839","165","1.3579","82","540","25",\N,"1",\N,"N"
"zachato01","0.2264","112","6","0","79","6.184166630109151","22","720","186","1.4375","83","773","27",\N,\N,\N,"N"
"friscfr01","0.3161","1244","105","419","1532",\N,\N,\N,\N,\N,"4918","7170","1174","0","15",\N,"Y"
"harribu01","0.2739","506","9","167","722",\N,\N,\N,\N,\N,"3415","3844","801",\N,\N,\N,"Y"
"kerrdi01","0.2182","21","0","4","40","4.0299999713897705","6","235","53","1.3878","26","239","9",\N,\N,\N,"N"
"odoulle01","0.3493","542","113","36","624","4.329999923706055","0","19","1","1.9700","1594","61","6","0","4",\N,"N"
"schacal01","0.1961","4","0","0","9","3.9133334159851074","2","38","14","1.5990","13","42","2",\N,\N,\N,"N"
"smithea02","0.3030","355","46","18","225",\N,\N,\N,\N,\N,"2117","502","64",\N,"3",\N,"N"
"uhlege01","0.2890","187","9","6","172","6.015789496271234","25","1135","200","1.4050","175","624","42",\N,"5",\N,"N"
"mcmanma01","0.2892","999","120","126","1008",\N,\N,\N,\N,\N,"4100","4512","774",\N,\N,\N,"N"
"meusebo01","0.3092","1068","156","142","826",\N,\N,\N,\N,\N,"2496","274","44",\N,\N,\N,"N"
"rommeed01","0.1985","59","1","1","80","3.6223077223851132","29","599","171","1.3508","165","810","51",\N,"3",\N,"N"
"seweljo01","0.3121","1055","49","74","1141",\N,\N,\N,\N,\N,"3273","5230","776",\N,"8",\N,"Y"
"traynpi01","0.3196","1273","58","158","1183",\N,\N,\N,\N,\N,"2390","3672","318","0","26",\N,"Y"
"bluelu01","0.2873","695","44","151","1151",\N,\N,\N,\N,\N,"15647","1017","1187",\N,\N,\N,"N"
"cuyleki01","0.3210","1065","128","328","1305",\N,\N,\N,\N,\N,"4034","191","44","0","9",\N,"Y"
"fonsele01","0.3158","485","31","64","518","0","0","0","0","0.0000","4799","1459","507",\N,"1",\N,"N"
"gosligo01","0.3160","1609","248","175","1483",\N,\N,\N,\N,\N,"4805","225","47","0","4",\N,"Y"
"millebi02","0.3113","992","116","127","946",\N,\N,\N,\N,\N,"3519","140","45",\N,\N,\N,"N"
"sewellu01","0.2588","696","20","65","653",\N,\N,\N,\N,\N,"5522","1091","143","0",\N,\N,"N"
"stephri01","0.3361","773","63","53","714",\N,\N,\N,\N,\N,"2289","761","132",\N,\N,\N,"N"
"adamssp01","0.2858","394","9","154","844",\N,\N,\N,\N,\N,"2287","3748","597",\N,\N,\N,"N"
"bladera01","0.3006","340","50","33","467",\N,\N,\N,\N,\N,"1339","90","13",\N,\N,\N,"N"
"bluegos01","0.2719","848","43","140","883",\N,\N,\N,\N,\N,"2278","3926","448","0","2",\N,"N"
"bottoji01","0.3096","1422","219","58","1177",\N,\N,\N,\N,\N,"18337","815","1562",\N,"4",\N,"Y"
"dyered01","0.2229","13","2","3","31","7.478333353996277","3","63","15","1.6094","31","69","2",\N,\N,\N,"N"
"ensje01","0.2903","24","1","5","25",\N,\N,\N,\N,\N,"149","85","13",\N,\N,\N,"N"
"grantge01","0.3023","712","105","132","912",\N,\N,\N,\N,\N,"6611","2977","886",\N,\N,\N,"N"
"hartnga01","0.2973","1179","236","28","867",\N,\N,\N,\N,\N,"7577","1270","188","0","16",\N,"Y"
"jackstr01","0.2905","929","135","71","833",\N,\N,\N,\N,\N,"3174","5178","857","0","12",\N,"Y"
"pruethu01","0.1698","12","0","0","9","4.531428609575544","13","357","29","1.6268","41","205","5",\N,\N,\N,"N"
"bentola01","0.1653","42","2","1","54","4.604666646321615","22","670","127","1.4149","93","469","33",\N,"2",\N,"N"
"bergmo01","0.2432","206","6","11","150",\N,\N,\N,\N,\N,"1858","553","90",\N,\N,\N,"N"
"bushgu01","0.1610","52","0","3","57","4.011666668785943","34","850","176","1.3993","138","643","38",\N,\N,\N,"N"
"ellioju01","0.1635","37","4","0","26","7.521818161010742","12","453","63","1.4519","32","160","10",\N,\N,\N,"N"
"gehrilo01","0.3401","1995","493","102","1888",\N,\N,\N,\N,\N,"19525","1087","1575","0","25",\N,"Y"
"kammwi01","0.2808","826","29","126","802",\N,\N,\N,\N,\N,"2151","3345","299",\N,"4",\N,"N"
"leachfr01","0.3073","509","72","32","543",\N,\N,\N,\N,\N,"2189","94","51",\N,\N,\N,"N"
"lucasre01","0.2808","190","3","2","155","3.5553333600362143","7","602","157","1.2553","125","550","39",\N,"2",\N,"N"
"lyonste01","0.2329","149","5","0","162","3.7552380788893926","23","1073","260","1.3482","219","943","57","0","8",\N,"Y"
"manushe01","0.3298","1183","110","114","1287",\N,\N,\N,\N,\N,"3842","105","26","0","5",\N,"Y"
"marbefi01","0.1916","65","1","2","60","3.43066668510437","101","822","148","1.3230","92","370","29",\N,\N,\N,"N"
"rootch01","0.1805","93","11","1","86","3.78529411203721","40","1459","201","1.2951","95","506","21",\N,"3",\N,"N"
"terrybi01","0.3412","1078","154","56","1120",\N,\N,\N,\N,\N,"15999","1111","1334","0","12",\N,"Y"
"walberu01","0.1790","84","4","2","78","4.61437501013279","32","1085","155","1.4470","113","558","18",\N,"1",\N,"N"
"whiteea01","0.2045","98","4","3","107","4.387646969626932","11","1350","218","1.5003","166","701","31",\N,"2",\N,"N"
"wilsoha01","0.3069","1063","244","52","884",\N,\N,\N,\N,\N,"2821","116","31",\N,"8",\N,"Y"
"wilsoji01","0.2842","621","32","86","580",\N,\N,\N,\N,\N,"4972","935","158","0","2",\N,"N"
"bishoma01","0.2706","379","41","43","966",\N,\N,\N,\N,\N,"2923","3863","651",\N,\N,\N,"N"
"combsea01","0.3247","632","58","96","1186",\N,\N,\N,\N,\N,"3449","69","23",\N,"1",\N,"Y"
"critzhu01","0.2683","531","38","97","832",\N,\N,\N,\N,\N,"3451","5145","962",\N,\N,\N,"N"
"gehrich01","0.3204","1427","184","181","1774",\N,\N,\N,\N,\N,"5446","7091","1447","0","24",\N,"Y"
"hafeych01","0.3170","833","164","70","777",\N,\N,\N,\N,\N,"2527","106","23","0","4",\N,"Y"
"kremera01","0.1776","69","5","0","57","4.3850000381469725","10","516","143","1.3255","37","331","12",\N,"3",\N,"N"
"lindsfr01","0.3114","779","103","84","895",\N,\N,\N,\N,\N,"2177","1628","150",\N,"4",\N,"Y"
"ruffire01","0.2690","273","36","1","207","4.017826101054316","16","1987","273","1.3409","155","677","51","0","8",\N,"Y"
"simmoal01","0.3342","1827","307","88","1507",\N,\N,\N,\N,\N,"5000","169","38","0","23",\N,"Y"
"theveto01","0.2474","456","2","23","380",\N,\N,\N,\N,\N,"2308","3621","630",\N,\N,\N,"N"
"wrighgl01","0.2935","723","94","38","584",\N,\N,\N,\N,\N,"2240","3504","705",\N,"3",\N,"N"
"berrych02","0.2671","256","23","13","196",\N,\N,\N,\N,\N,"2047","406","48",\N,\N,\N,"N"
"cochrmi01","0.3196","832","119","64","1041",\N,\N,\N,\N,\N,"6414","840","104","0","28",\N,"Y"
"fitzsfr01","0.2000","103","14","0","112","4.156499993801117","13","870","217","1.2970","237","942","79",\N,"1",\N,"N"
"foxxji01","0.3253","1922","534","87","1751","0.7950000166893005","0","11","1","1.1408","17797","1562","1553","0","22",\N,"Y"
"grovele01","0.1476","121","15","1","119","3.264117619570564","55","2266","300","1.2780","65","722","26","0","26",\N,"Y"
"haasmu01","0.2921","496","43","12","706",\N,\N,\N,\N,\N,"2862","92","51",\N,\N,\N,"N"
"hallabi01","0.1616","32","2","1","43","4.31384616631728","8","856","102","1.5037","67","330","19","0","2",\N,"N"
"myerbu01","0.3028","850","38","156","1174",\N,\N,\N,\N,\N,"4224","5152","1134","0",\N,\N,"N"
